customer_id,gender,customer_type,age,travel_type,travel_class,flight_distance,campaign_name,flight_date,join_date,satisfaction,departure_delay,arrival_delay,Seat_comfort,Departure_convenience,Food_and_drink,Gate_location,Inflight_wifi,Inflight_entertainment,Online_support,Ease_of_booking,Onboard_service,Leg_room,Baggage_handling,Checkin_service,Cleanliness,Online_boarding
275759a0-7451-4c96-9c2b-4ca9be2f7685,Male,Loyal Customer,28,Business Travel,Business,5374,Spring Saver,2025-06-23,2024-09-05,satisfied,0,27,1,1,5,0,1,0,0,1,5,1,0,3,4,2
e916ee82-c116-4b7e-ba9f-4841e1568c60,Male,Loyal Customer,58,Business Travel,Business,8223,Spring Saver,2024-08-14,2023-09-05,satisfied,0,-8,1,0,1,3,5,4,1,5,3,4,1,2,0,0
f311a3a1-45a8-4731-a00f-6ea257647ecf,Female,Loyal Customer,52,Business Travel,Eco,826,Festive Bonanza,2025-05-06,2025-01-22,dissatisfied,0,5,5,4,5,1,3,4,1,2,5,1,2,3,2,4
416553a1-e420-4a34-9685-b08b61aa189d,Male,Loyal Customer,49,Business Travel,Eco,4120,Spring Saver,2024-04-12,2023-08-13,neutral,116,133,4,3,5,3,4,1,3,5,5,5,4,5,2,5
95c127e6-6d08-49b4-b76e-3a29a07c68c2,Male,New Customer,74,Business Travel,Eco,481,Festive Bonanza,2023-11-11,2023-10-08,neutral,0,-6,5,2,3,5,4,2,3,1,1,3,1,1,1,3
dd91cf6b-b102-4282-b5b2-e008e0516aaa,Male,Loyal Customer,24,Business Travel,Eco,9561,Double Miles,2024-10-11,2023-11-20,neutral,0,-3,0,5,0,3,3,0,3,2,2,4,4,5,5,4
39819354-4a85-4bd1-822a-67727cbff645,Female,Loyal Customer,57,Personal Travel,Eco,8660,Spring Saver,2025-04-14,2025-03-21,neutral,185,191,2,5,4,3,2,5,5,2,4,4,4,2,0,3
bb5493e6-ff63-4fac-96ac-b78e1a617efe,Female,New Customer,55,Personal Travel,Eco,4620,Double Miles,2024-11-01,2024-08-22,dissatisfied,0,20,2,0,5,2,1,4,3,0,1,4,1,0,3,0
5cd0094c-dd76-4717-995b-2485f5b127e1,Male,Loyal Customer,63,Business Travel,Eco,3654,Festive Bonanza,2024-12-10,2024-10-23,satisfied,0,10,2,4,1,2,4,1,2,4,4,2,0,3,5,3
7e99a2c2-aa37-44fb-9997-5545de8e7602,Male,Loyal Customer,34,Business Travel,Eco,1110,Spring Saver,2024-07-12,2024-01-16,dissatisfied,0,-7,2,2,5,4,5,2,3,0,3,4,0,2,0,0
6bf2d5d9-6eb6-454b-b697-2fbbb39bfeb6,Female,New Customer,33,Personal Travel,Business,11428,Festive Bonanza,2025-09-13,2025-04-22,dissatisfied,0,28,3,5,5,5,0,5,5,4,1,3,4,3,0,0
c51b2775-dd7b-49a6-9aed-bcfda357e4ea,Male,New Customer,18,Personal Travel,Eco,508,Referral Boost,2024-04-17,2023-08-26,neutral,0,-9,1,3,3,4,2,0,0,1,0,2,2,4,1,1
469f2152-bb81-4c56-b95b-7efed7a29c6c,Female,New Customer,72,Personal Travel,Business,8980,Double Miles,2024-07-09,2024-02-15,neutral,0,13,1,0,4,0,2,0,2,1,0,4,1,1,5,2
542e2e6a-8200-4972-a3e8-6f41406d7f7c,Female,Loyal Customer,50,Business Travel,Eco,10630,Referral Boost,2025-12-18,2025-06-14,neutral,0,-5,5,2,3,2,4,4,5,0,3,4,4,4,0,1
fbab907a-4051-4bda-9617-82cbaabf1a08,Male,Loyal Customer,19,Business Travel,Business,6334,Premium Perks,2025-03-10,2024-06-02,satisfied,133,146,5,2,0,0,3,4,3,1,0,5,0,1,5,4
b68d6f38-19e3-484f-834f-202915459b48,Male,Loyal Customer,45,Personal Travel,Eco,7739,Double Miles,2024-07-22,2024-04-15,dissatisfied,0,11,4,4,0,0,4,5,1,4,5,0,3,5,1,0
7eb6c0a9-95f5-42ac-be24-7c2b7c4cec7d,Male,New Customer,54,Personal Travel,Business,3769,Festive Bonanza,2026-01-21,2025-03-30,neutral,0,12,3,5,0,5,1,1,2,2,1,5,5,5,3,4
44087701-aa66-40ed-af0b-5b2b97514f49,Female,Loyal Customer,70,Personal Travel,Eco,5964,Double Miles,2024-08-20,2023-12-31,satisfied,229,237,0,1,1,2,0,2,2,5,1,0,4,1,2,2
b5622984-d385-4453-87ea-7fd1ff4f3808,Female,Loyal Customer,72,Personal Travel,Eco,651,Festive Bonanza,2023-12-12,2023-10-01,neutral,0,15,3,0,2,2,2,0,4,1,3,4,1,4,4,4
90cc7a42-d660-4275-9b4c-ccb08f881e63,Female,New Customer,23,Personal Travel,Eco,7193,Referral Boost,2024-08-09,2024-07-25,dissatisfied,174,175,1,1,1,0,0,5,4,5,1,1,3,3,3,3
ecdcbb27-ded2-4b15-84db-01dd9b4bf636,Female,New Customer,74,Business Travel,Business,2660,Festive Bonanza,2024-05-31,2024-04-29,neutral,24,25,2,1,0,3,1,4,3,4,2,4,0,2,5,5
1b98a0e3-9a06-4a93-8ac7-256b61f13c8c,Female,New Customer,62,Personal Travel,Business,1125,Premium Perks,2025-08-02,2024-12-12,neutral,46,56,4,5,4,0,5,2,5,2,0,0,0,4,5,5
f43e075b-a486-47d4-8b29-5e19d694a527,Male,New Customer,23,Personal Travel,Business,8157,Spring Saver,2025-10-03,2024-10-13,neutral,0,7,0,2,3,1,3,1,0,5,1,4,2,5,4,0
f77b9742-1e12-4bed-984c-4178935c31d1,Female,Loyal Customer,29,Personal Travel,Business,231,Referral Boost,2023-11-24,2023-09-27,satisfied,94,123,1,1,1,3,0,5,2,0,5,5,0,0,4,2
ac30211d-9482-411e-9c56-e3aa3d15d3ee,Female,Loyal Customer,35,Personal Travel,Business,5484,Festive Bonanza,2025-04-20,2025-02-25,satisfied,251,272,3,4,1,4,3,4,5,0,2,3,3,3,5,0
d0b66c10-6bfd-41bc-9a93-03eae75ec164,Male,New Customer,53,Personal Travel,Business,2134,Premium Perks,2025-11-20,2025-01-13,dissatisfied,0,0,2,1,1,2,5,3,2,2,4,4,0,0,2,4
58e8f1db-0a34-4670-be8b-15f3b7e1c9a2,Male,Loyal Customer,42,Personal Travel,Business,4153,Premium Perks,2024-08-06,2024-05-13,satisfied,41,35,3,5,5,5,5,5,4,0,0,4,3,5,2,1
75f3405d-da2b-41b7-b0b3-e6dfc9c34dd8,Male,New Customer,19,Personal Travel,Business,7746,Festive Bonanza,2025-01-05,2024-11-26,neutral,84,101,3,5,1,3,5,2,3,2,0,1,1,2,2,4
f0b0c031-098a-4f72-85d3-f3eedd088545,Male,New Customer,41,Business Travel,Eco,2443,Festive Bonanza,2025-09-11,2024-09-30,neutral,0,21,3,1,5,0,4,3,0,4,1,3,5,3,2,3
be901a64-a0cc-4d31-8e22-efcfd02b4c3a,Male,New Customer,25,Business Travel,Eco,1417,Festive Bonanza,2024-06-15,2024-05-17,dissatisfied,0,12,5,0,5,5,4,5,3,2,0,5,0,2,3,0
06906169-e878-4458-ab48-106d6e8a457f,Female,New Customer,37,Personal Travel,Business,4412,Double Miles,2026-01-31,2025-03-08,dissatisfied,0,-6,5,0,1,3,4,5,1,3,0,5,3,4,0,0
a169d799-062e-4424-ae44-d34991225311,Male,New Customer,23,Personal Travel,Business,2256,Referral Boost,2024-12-16,2023-12-27,dissatisfied,240,237,4,2,0,5,3,3,3,1,4,5,3,2,1,3
69824369-ebb1-4253-8ad2-a7ba194b3b6e,Female,Loyal Customer,44,Business Travel,Eco,4485,Premium Perks,2025-01-08,2024-03-24,satisfied,0,22,0,0,5,5,0,1,3,5,5,2,4,0,2,5
d9743ff0-74e5-418d-baa3-80fa07438e60,Male,New Customer,25,Personal Travel,Business,8231,Spring Saver,2025-04-13,2025-03-26,neutral,0,23,1,3,5,1,2,1,3,2,2,4,5,0,0,0
aed9dac5-d180-47f4-9bcc-7bfb40e64eed,Male,New Customer,50,Personal Travel,Business,9964,Double Miles,2025-09-08,2025-06-04,dissatisfied,0,-1,1,3,5,5,3,1,5,3,2,3,4,4,1,3
3faadfd6-f730-407e-b93c-82855a357945,Male,New Customer,51,Personal Travel,Eco,8789,Referral Boost,2024-06-26,2024-04-05,satisfied,220,244,1,5,4,2,0,2,1,4,0,5,1,5,1,3
53133ea1-0c3c-400f-88a1-34aa722d8397,Female,Loyal Customer,38,Personal Travel,Business,7548,Double Miles,2024-03-03,2024-02-12,dissatisfied,0,-1,4,5,0,3,3,4,4,4,3,4,2,4,2,1
435f59e6-a282-4bab-bdb0-9520b2f881eb,Female,Loyal Customer,37,Personal Travel,Business,3373,Spring Saver,2024-09-24,2024-07-02,neutral,127,117,1,2,0,5,3,5,4,2,2,2,5,1,5,2
8ef86619-3599-4e91-a91c-9094cb2c0efb,Male,New Customer,62,Personal Travel,Business,4494,Festive Bonanza,2025-09-19,2025-02-28,satisfied,0,-2,0,4,1,3,3,1,4,0,0,3,5,0,1,3
5266cd86-a5f6-4181-8c1a-6477dd0d3739,Female,Loyal Customer,72,Business Travel,Business,4752,Referral Boost,2025-06-15,2025-03-02,dissatisfied,0,-6,2,1,4,3,0,0,1,2,0,2,2,4,2,4
c7ed8888-5939-4c71-80d9-863f66bcf6f0,Male,New Customer,19,Business Travel,Business,1169,Referral Boost,2025-05-10,2025-02-07,dissatisfied,0,5,2,1,3,1,3,3,5,2,5,4,2,2,0,1
db4d2d18-7ff5-475c-983f-8f4f2c0bfe69,Male,New Customer,43,Business Travel,Business,11238,Referral Boost,2025-05-26,2025-04-06,satisfied,198,195,4,1,0,1,0,2,2,0,5,5,3,0,3,4
89c9c0f3-9dcc-41b0-9a0f-df6155718266,Male,Loyal Customer,37,Personal Travel,Eco,1975,Festive Bonanza,2024-02-18,2023-09-20,dissatisfied,0,28,2,0,0,3,4,5,2,3,3,2,5,5,0,0
3a42168f-f745-45cd-9613-8a1ece1eaeb5,Female,New Customer,20,Business Travel,Eco,9601,Double Miles,2026-01-15,2025-02-06,neutral,0,-6,1,1,0,4,1,3,5,0,5,4,4,1,1,0
ea072198-19ee-4d26-8e4b-36aad4249390,Female,New Customer,25,Business Travel,Business,7347,Double Miles,2024-05-08,2024-03-14,neutral,0,-8,3,2,5,2,2,3,1,0,3,2,2,5,1,2
501bcf44-67f3-44bf-a3b3-1be617269541,Female,Loyal Customer,56,Business Travel,Eco,11884,Double Miles,2025-05-26,2025-01-23,neutral,0,28,1,1,3,5,3,1,3,5,5,0,2,1,4,4
c1ae35bb-2faa-49dd-a3b4-a2407f480536,Female,Loyal Customer,67,Personal Travel,Eco,10585,Premium Perks,2024-12-31,2024-11-06,neutral,0,14,1,0,4,0,5,0,2,0,5,4,3,4,1,5
b517e8ef-db21-4e31-83c2-181f33c00b7d,Male,New Customer,35,Business Travel,Business,2364,Double Miles,2025-03-20,2024-05-05,satisfied,24,41,1,4,3,1,5,5,3,1,1,4,2,5,4,0
7011a2be-ce4f-4c66-9645-b6bb59c085a8,Male,New Customer,20,Personal Travel,Business,1489,Referral Boost,2024-08-05,2024-07-24,dissatisfied,263,271,3,2,0,3,0,5,4,3,3,1,0,4,2,4
f5953b2e-28c2-483d-8138-a98b5c88da6e,Male,New Customer,23,Personal Travel,Eco,10174,Referral Boost,2025-09-15,2025-06-07,dissatisfied,0,19,3,3,0,1,2,0,2,3,2,5,5,5,4,2
30960fbb-1c89-4e3c-8413-d04952a0628b,Male,Loyal Customer,78,Business Travel,Eco,7450,Double Miles,2024-06-14,2023-11-20,neutral,0,10,5,0,2,1,5,1,5,4,4,2,1,1,4,3
b3422968-8191-486b-a8a9-1aba4f7ebc54,Male,New Customer,18,Business Travel,Business,2715,Referral Boost,2025-01-22,2024-10-06,dissatisfied,0,-8,0,4,3,2,4,4,5,1,2,0,4,0,4,2
8f56fffc-c1bb-4767-8bd4-01528f7bf6c2,Female,Loyal Customer,49,Business Travel,Eco,2992,Spring Saver,2024-12-31,2024-11-22,dissatisfied,0,9,3,4,3,1,1,5,5,4,0,2,1,0,5,2
b21534f7-9e54-4d3e-a5e1-71462d8b62b6,Male,New Customer,67,Business Travel,Eco,7396,Spring Saver,2025-03-03,2024-09-03,neutral,0,-10,4,2,1,5,2,4,0,3,3,2,0,3,0,5
b62fb6ee-172d-4647-97e6-ae9932d8bc29,Male,New Customer,30,Personal Travel,Eco,868,Referral Boost,2023-09-19,2023-09-09,neutral,0,-7,4,2,4,2,1,0,3,3,2,2,5,0,1,0
67964bd9-a9c6-44e3-a07e-af26ea299a22,Female,New Customer,51,Business Travel,Business,1175,Spring Saver,2025-05-24,2024-10-19,dissatisfied,68,88,1,1,2,1,5,4,1,0,5,2,2,5,4,2
5714fc0b-b744-4158-a550-e249436c3827,Female,Loyal Customer,54,Business Travel,Eco,11821,Premium Perks,2025-12-26,2025-05-04,neutral,0,17,2,2,2,1,2,2,5,0,0,2,1,1,4,4
ebd795f5-220e-474e-a591-d99b5a929d27,Male,New Customer,67,Business Travel,Eco,9795,Spring Saver,2024-10-13,2024-08-29,neutral,260,252,2,3,4,1,1,1,2,1,3,0,5,5,0,5
bc7d0017-f4c1-440b-9852-8abb1a873c25,Male,Loyal Customer,71,Business Travel,Eco,10449,Double Miles,2024-09-13,2024-05-07,neutral,0,11,0,0,0,2,4,2,4,2,5,5,5,0,1,3
4b3dd578-cc69-48ca-a32f-fec3e05ff96e,Female,New Customer,29,Business Travel,Business,11302,Premium Perks,2025-11-25,2025-04-05,dissatisfied,116,122,4,4,3,3,5,5,4,4,0,3,3,4,2,0
52e6ef74-150b-41d8-b882-c32691f28485,Male,Loyal Customer,54,Personal Travel,Business,3877,Spring Saver,2025-05-12,2024-10-31,dissatisfied,0,13,1,1,3,4,5,4,5,2,4,1,5,4,2,3
3ef389ba-0a70-46c8-937d-8533714a0ae0,Female,New Customer,25,Business Travel,Business,4511,Premium Perks,2024-12-22,2024-01-03,satisfied,0,-5,5,4,5,0,1,3,5,2,3,0,5,0,4,4
4616fd6e-fe20-493b-aae2-ad6327aedaae,Female,Loyal Customer,21,Personal Travel,Eco,6127,Referral Boost,2025-06-13,2024-09-10,neutral,155,161,2,2,1,4,4,1,3,4,3,0,5,2,4,2
b1f0b429-d54f-4d02-b976-c6377e9716ad,Male,Loyal Customer,70,Business Travel,Business,8331,Spring Saver,2023-11-27,2023-08-02,dissatisfied,0,-5,2,0,5,3,5,0,0,1,1,3,3,5,3,0
70bb2a0e-39d0-4b29-a008-e8ed3ecf5f0a,Male,New Customer,22,Personal Travel,Eco,4369,Premium Perks,2024-10-20,2023-12-30,neutral,85,96,5,2,2,3,5,0,4,5,2,5,3,0,1,2
032dd96d-2537-4857-b749-af64cfc01fbc,Female,New Customer,55,Business Travel,Business,4819,Premium Perks,2025-09-01,2024-11-27,dissatisfied,0,15,3,1,0,4,4,2,0,2,4,1,5,0,0,2
db872c8f-0551-4102-b6ef-66e43e61d359,Male,Loyal Customer,32,Business Travel,Eco,3580,Premium Perks,2024-06-04,2024-02-28,satisfied,143,167,4,3,4,5,5,3,3,2,4,3,4,4,4,1
6a1e5d9a-705f-452b-9682-a0b47bb7cc42,Male,New Customer,37,Business Travel,Business,544,Referral Boost,2025-09-25,2024-10-30,neutral,0,14,3,1,2,1,4,5,5,1,0,0,4,4,0,5
31369512-916e-4089-bf95-58a38d1d282e,Male,New Customer,57,Personal Travel,Eco,5607,Festive Bonanza,2025-05-28,2024-09-17,dissatisfied,0,19,2,3,4,2,0,3,0,2,0,1,2,3,4,0
94b59339-84c1-4826-9910-498c2fa17fe6,Female,New Customer,34,Business Travel,Eco,3066,Double Miles,2025-05-24,2024-05-28,dissatisfied,0,18,1,4,4,1,3,5,1,5,1,3,2,5,0,5
e6ffee2a-e37b-4f84-9351-240fa093ca68,Male,Loyal Customer,52,Personal Travel,Business,1210,Double Miles,2024-09-17,2024-05-18,dissatisfied,0,-9,5,1,3,3,2,1,5,4,0,2,4,2,0,5
cbfae8d6-b4ed-4d1d-82f1-287bbf2dcfcb,Male,Loyal Customer,68,Personal Travel,Business,1415,Double Miles,2024-07-30,2024-05-08,dissatisfied,0,28,1,3,2,2,2,0,1,0,0,4,2,0,1,4
6e6aa3ec-4378-4e6b-8d3d-dee3cdad54f4,Male,New Customer,61,Business Travel,Eco,6127,Festive Bonanza,2024-07-13,2024-04-20,satisfied,11,22,4,1,0,3,0,1,0,4,3,1,4,1,5,3
efda21b2-eced-4328-a669-dd225d50d2eb,Male,Loyal Customer,30,Business Travel,Eco,10871,Festive Bonanza,2025-04-18,2024-04-25,dissatisfied,183,184,3,0,3,4,4,1,4,2,4,0,4,1,4,3
13b8ec30-5b69-4697-8a55-a14b51f5a8f9,Male,Loyal Customer,43,Business Travel,Eco,8035,Premium Perks,2024-09-02,2024-01-11,dissatisfied,0,7,3,5,3,5,5,1,5,3,2,3,0,2,0,3
d3d39ff9-dc25-45f1-9258-7a1a226e1ecb,Male,New Customer,26,Business Travel,Eco,9823,Referral Boost,2025-10-22,2025-01-01,satisfied,64,84,0,4,4,4,4,0,1,4,0,1,1,4,0,2
94369f5d-89cc-4b08-8ba9-a0f03f3488a3,Female,New Customer,40,Personal Travel,Eco,11945,Festive Bonanza,2025-05-21,2025-01-08,satisfied,238,261,2,2,2,2,5,0,1,2,1,1,3,0,3,4
c8c28cfe-eadf-4ef6-bb23-89d318bc2e3b,Female,Loyal Customer,73,Business Travel,Eco,1631,Double Miles,2024-01-25,2023-10-21,dissatisfied,243,253,5,4,5,4,3,1,4,0,4,3,3,0,1,0
504089fa-890d-48e5-b9c9-f246b556aeac,Male,Loyal Customer,44,Personal Travel,Business,8762,Double Miles,2025-04-06,2024-08-10,satisfied,113,133,3,1,3,4,5,2,3,0,1,2,1,1,2,0
3a52b383-9aa5-4f18-9387-fcd8cea82b7a,Female,New Customer,58,Personal Travel,Eco,7593,Double Miles,2024-06-06,2023-10-02,satisfied,0,17,0,4,5,4,0,0,2,2,3,1,1,2,4,3
a51c7d2a-b3bf-4dab-b7b2-4f20592cfe25,Female,Loyal Customer,25,Personal Travel,Business,11453,Referral Boost,2025-10-31,2025-01-22,dissatisfied,0,27,1,5,1,4,2,5,5,5,3,2,1,1,2,0
771d030f-3955-4110-bc2e-0301d232231d,Male,New Customer,53,Personal Travel,Business,10136,Premium Perks,2025-05-21,2024-09-15,dissatisfied,0,13,5,5,5,2,4,2,1,2,0,0,5,2,5,3
75d236e3-0d9e-4c48-962c-4be49302a5dc,Female,New Customer,38,Business Travel,Business,8003,Referral Boost,2024-09-27,2024-02-07,satisfied,75,96,2,1,1,2,0,0,0,2,1,4,1,0,2,2
6fa9c57c-974f-4668-bf44-1add70184f95,Female,Loyal Customer,59,Personal Travel,Eco,3715,Spring Saver,2024-12-06,2024-11-04,satisfied,237,251,2,1,2,0,4,0,5,3,3,1,2,5,0,5
05a95733-2bdd-4419-beec-0074f4028e77,Male,New Customer,25,Personal Travel,Eco,8588,Double Miles,2023-09-27,2023-09-01,neutral,41,44,2,1,2,2,3,5,2,4,4,4,5,0,5,3
0ebb51ae-a678-4753-8f1a-5d4a72ced11f,Male,New Customer,68,Business Travel,Eco,10826,Spring Saver,2025-08-24,2024-09-19,satisfied,0,-9,3,2,0,0,5,5,2,3,1,4,2,2,5,4
b4d0aaea-de19-493e-ba04-30c458fc8448,Female,New Customer,44,Personal Travel,Business,266,Festive Bonanza,2026-05-26,2025-06-07,neutral,0,8,5,3,1,2,3,5,5,0,1,0,3,5,4,5
10bee3e8-5aba-434b-ae98-02fa1053adba,Male,New Customer,53,Business Travel,Eco,11789,Spring Saver,2024-06-07,2023-11-04,dissatisfied,0,-1,3,0,4,5,5,1,5,1,2,1,2,1,5,0
f2859a73-4083-4cf3-91db-5fbc46addbe7,Female,New Customer,22,Business Travel,Business,3308,Premium Perks,2025-10-16,2025-01-21,neutral,0,0,1,0,0,3,0,4,0,0,5,5,0,2,2,3
99056421-b6af-49df-870f-48c2ba4e832f,Female,New Customer,44,Personal Travel,Eco,1834,Premium Perks,2026-05-03,2025-06-08,satisfied,290,280,5,3,2,1,2,1,4,4,5,3,0,2,0,1
f157f169-c3ad-4ffd-b447-9e706e4ae071,Male,Loyal Customer,18,Business Travel,Business,2623,Festive Bonanza,2025-03-10,2024-07-28,neutral,0,10,3,0,2,5,2,0,3,1,0,3,4,2,4,2
a96bc761-3717-4e45-a570-6108fc78090e,Female,Loyal Customer,53,Business Travel,Business,5070,Premium Perks,2024-02-21,2023-10-24,satisfied,244,268,4,0,4,1,1,0,3,4,5,4,4,3,1,0
acb70476-b27c-4721-89d4-4ce24f50b598,Female,Loyal Customer,44,Personal Travel,Business,6639,Double Miles,2024-09-17,2024-06-28,dissatisfied,0,26,5,3,4,1,3,4,0,3,0,4,3,4,1,4
cc650374-91e2-4c1e-bb89-5644549dd3b5,Male,Loyal Customer,44,Personal Travel,Business,9913,Double Miles,2024-08-01,2024-03-05,neutral,0,19,0,1,4,4,1,1,5,1,2,1,4,0,3,5
24ec755d-683a-455e-b23e-9b0b82095583,Male,Loyal Customer,49,Business Travel,Eco,3257,Premium Perks,2025-10-31,2025-05-23,dissatisfied,0,-10,1,5,1,0,3,5,5,4,0,1,2,0,1,5
963d4606-ae6b-49de-baec-fb4c8a240d57,Female,Loyal Customer,28,Business Travel,Business,6382,Premium Perks,2025-03-05,2025-02-27,dissatisfied,0,-4,2,3,3,4,5,0,1,2,5,0,5,3,2,1
9c0e6192-f88c-4664-81bc-075cdcdc23fc,Female,Loyal Customer,40,Personal Travel,Eco,10278,Premium Perks,2024-10-14,2024-03-13,neutral,0,24,1,3,1,5,2,5,4,1,2,0,0,3,5,5
9662f883-5bbc-4b30-8124-b471b64d158c,Male,Loyal Customer,44,Personal Travel,Eco,2470,Spring Saver,2023-11-12,2023-08-23,satisfied,0,23,2,1,3,5,1,2,4,0,2,3,5,3,5,5
9d254dc4-122d-4f06-ba33-dca5c64d8e70,Female,Loyal Customer,18,Business Travel,Eco,461,Double Miles,2024-03-11,2023-10-13,satisfied,0,-4,0,2,2,1,5,1,0,2,2,5,0,4,1,2
2944e059-bafa-44da-a9e8-fe2a879f22eb,Male,Loyal Customer,78,Business Travel,Eco,10341,Premium Perks,2023-09-15,2023-08-31,neutral,0,-8,3,2,5,5,1,0,0,1,2,5,2,5,0,2
99fd92a4-fad2-4d69-bfb1-537631d28c69,Female,Loyal Customer,50,Business Travel,Business,1010,Festive Bonanza,2025-09-04,2025-01-31,dissatisfied,0,12,1,1,2,3,1,5,4,0,3,1,0,5,4,1
d5f304a0-2de9-4792-bd55-c844c24217c5,Male,Loyal Customer,34,Business Travel,Eco,3555,Double Miles,2026-01-15,2025-03-04,neutral,15,34,1,3,1,0,2,1,5,0,0,0,3,0,3,4
7eb6af51-edc7-4d7b-a63f-89b5078c7f1d,Male,Loyal Customer,18,Business Travel,Eco,7876,Double Miles,2024-03-29,2023-11-30,dissatisfied,89,110,0,4,5,0,2,0,3,0,1,3,4,5,5,0
181af69a-16cf-4211-94f0-327b1e978ef7,Female,New Customer,34,Business Travel,Eco,5576,Spring Saver,2025-12-20,2025-01-28,satisfied,0,-2,1,2,2,3,3,1,5,1,1,4,5,5,1,1
af734c45-f2f3-4f61-b370-0e9292f1da69,Male,New Customer,36,Business Travel,Business,3625,Spring Saver,2025-01-17,2024-05-21,satisfied,0,20,5,4,4,3,0,3,1,3,1,3,2,5,1,4
b24841dd-619c-4496-a856-c822ce0ed735,Female,New Customer,73,Personal Travel,Eco,11940,Festive Bonanza,2024-06-14,2024-05-08,satisfied,0,-7,3,0,0,0,4,0,1,1,5,1,5,4,4,0
2ed86804-57e2-4419-98e6-650123755bc8,Male,Loyal Customer,68,Business Travel,Business,993,Festive Bonanza,2024-12-03,2024-07-15,dissatisfied,0,-8,0,3,1,4,3,1,0,0,0,4,0,2,4,2
b50f2f5c-2d6a-4dd4-9aeb-90f64faa8036,Female,Loyal Customer,52,Personal Travel,Business,10590,Double Miles,2024-05-03,2023-09-25,dissatisfied,0,0,4,1,2,2,4,3,1,2,0,0,5,4,3,1
173a603d-7feb-45e2-8083-ff8fe10a5f9f,Male,New Customer,40,Business Travel,Business,9824,Referral Boost,2024-11-10,2024-06-11,satisfied,0,5,4,4,2,4,1,5,4,1,4,2,1,5,5,5
3a0517b2-335a-4fe5-a6c3-f83242b07e31,Female,Loyal Customer,41,Personal Travel,Business,10873,Festive Bonanza,2024-05-30,2023-12-03,satisfied,0,9,0,5,0,3,0,2,5,1,5,2,4,4,0,3
14e1aabd-a20c-44ba-a5b0-8e26fc52a468,Female,Loyal Customer,45,Business Travel,Eco,1184,Spring Saver,2024-05-19,2024-04-10,neutral,150,153,5,2,2,1,2,2,0,5,0,5,2,1,2,5
861c2a6f-1812-462f-8076-f92d73a469a5,Female,Loyal Customer,58,Business Travel,Eco,9394,Festive Bonanza,2024-09-11,2024-04-01,dissatisfied,0,18,3,4,4,4,1,5,4,2,1,3,0,4,2,1
0f973342-9b2d-43a3-a119-e3310538fbfd,Female,New Customer,35,Business Travel,Eco,4833,Spring Saver,2024-10-12,2024-01-29,neutral,0,9,4,5,4,3,3,4,1,2,2,1,0,1,4,4
18720dc7-5f86-4f8b-aec6-16940f243491,Female,Loyal Customer,41,Personal Travel,Business,4449,Referral Boost,2025-03-19,2024-09-17,dissatisfied,0,-1,0,5,2,0,0,0,1,0,0,4,4,2,4,2
877478d3-fc31-454d-b6ae-793600714e0f,Female,New Customer,64,Personal Travel,Eco,4865,Festive Bonanza,2024-10-18,2023-11-20,dissatisfied,0,-2,5,4,5,4,3,0,2,4,4,1,0,4,4,2
4e674f72-627f-44eb-93ad-132c0131771e,Male,New Customer,24,Business Travel,Eco,1452,Double Miles,2023-10-24,2023-07-22,dissatisfied,0,-4,0,0,2,3,5,5,2,3,2,5,5,4,2,0
9038ab45-916d-4a42-a7b7-95f9cccf4d37,Female,Loyal Customer,74,Personal Travel,Business,3468,Spring Saver,2024-01-13,2023-08-03,dissatisfied,0,13,2,5,3,1,2,5,3,4,3,0,5,5,4,1
2c21f1ed-f4a9-45b0-91c3-7e19dbfeed4a,Male,New Customer,68,Personal Travel,Eco,3287,Spring Saver,2025-03-28,2024-04-29,dissatisfied,0,15,1,1,0,1,0,5,0,1,4,4,2,0,3,3
2e8992cc-7f8a-4fca-9ef1-7e4fa2f077e3,Female,Loyal Customer,36,Personal Travel,Eco,9574,Double Miles,2024-05-10,2023-12-06,satisfied,207,217,5,0,0,5,1,5,1,5,4,2,0,4,3,4
18d2bfd0-5862-4bb4-b9cc-596e37e75948,Female,New Customer,32,Personal Travel,Business,226,Referral Boost,2024-09-17,2024-08-31,neutral,65,82,2,2,2,3,5,2,0,5,4,4,0,1,1,1
99872384-2798-479b-a9a1-1cc0aee4f488,Female,Loyal Customer,53,Personal Travel,Business,10431,Referral Boost,2026-03-09,2025-05-20,dissatisfied,0,24,3,4,0,3,0,2,0,0,3,2,1,0,2,2
70d18e9e-e435-4335-ad4b-2c1392f0ae83,Male,New Customer,75,Personal Travel,Business,5755,Referral Boost,2024-07-07,2024-04-28,satisfied,0,1,5,0,3,0,3,2,1,3,5,4,2,3,2,4
2d701ddf-c5a0-47c3-a132-2e39d891b0a4,Female,New Customer,46,Business Travel,Eco,6629,Premium Perks,2025-09-10,2025-01-11,neutral,0,-8,5,0,4,2,5,3,0,0,5,2,5,0,3,2
71f27f0f-d1a9-4f91-9079-fe4e261b047a,Female,Loyal Customer,66,Personal Travel,Eco,6125,Premium Perks,2025-05-28,2024-08-10,dissatisfied,0,12,1,0,5,5,1,2,2,5,4,0,4,3,2,5
899f7cfb-ef6f-4d6a-89ed-1c7c9f40ce6a,Male,Loyal Customer,58,Business Travel,Eco,2994,Spring Saver,2024-04-21,2023-08-05,dissatisfied,0,-2,5,1,2,3,1,3,0,2,0,1,4,0,1,1
